Codigo Postal,Colonia,_Municipio,cve_mun,Seccion
79700,CENTRO,TAMASOPO,36,1319
79700,EL BANCO,TAMASOPO,36,1319
79700,EL MIRADOR,TAMASOPO,36,1319
79700,EL NACIMIENTO,TAMASOPO,36,1319
79700,EL PEDREGAL,TAMASOPO,36,1319
79700,LA CEIBA,TAMASOPO,36,1319
79700,PASQUINES,TAMASOPO,36,1319
79700,ALTAVISTA,TAMASOPO,36,1320
79700,CENTRO,TAMASOPO,36,1320
79700,DE LA SANTA CRUZ,TAMASOPO,36,1320
79700,LA CURVA,TAMASOPO,36,1320
79700,PASQUINES,TAMASOPO,36,1320
79700,CENTRO,TAMASOPO,36,1321
79700,EL COROZO,TAMASOPO,36,1321
79700,EL NACIMIENTO,TAMASOPO,36,1321
79700,EL PEDREGAL,TAMASOPO,36,1321
79700,EL SOTANO,TAMASOPO,36,1321
79700,LA CURVA,TAMASOPO,36,1321
79700,LA MORA,TAMASOPO,36,1321
79700,SAN NICOLAS DE LOS MONTES,TAMASOPO,36,1322
79720,DAMIAN CARMONA,TAMASOPO,36,1324
79721,EL CHINO,TAMASOPO,36,1325
79730,DE LOS EMPLEADOS,TAMASOPO,36,1326
79730,DEL CERRO DE LA CRUZ,TAMASOPO,36,1326
79730,DEL JOBO,TAMASOPO,36,1326
79730,LA CURVA,TAMASOPO,36,1326
79730,LOMA BONITA,TAMASOPO,36,1326
79730,OBRERA,TAMASOPO,36,1326
79730,TAMBACA,TAMASOPO,36,1326
79730,DEL CERRO DE LA CRUZ,TAMASOPO,36,1327
79730,DEL JOBO,TAMASOPO,36,1327
79730,LA CURVA,TAMASOPO,36,1327
79730,LOMA BONITA,TAMASOPO,36,1327
79730,OBRERA,TAMASOPO,36,1327
79730,TAMBACA,TAMASOPO,36,1327
79700,CENTENARIO,TAMASOPO,36,1328
79700,CENTRO,TAMASOPO,36,1328
79700,DE LA SANTA CRUZ,TAMASOPO,36,1328
79700,DEL SAGRADO CORAZON,TAMASOPO,36,1328
79700,EL BANCO,TAMASOPO,36,1328
79700,EL NACIMIENTO,TAMASOPO,36,1328
79700,EL PANTEON,TAMASOPO,36,1328
79700,SAN CARLOS,TAMASOPO,36,1328
79700,TRANVIA,TAMASOPO,36,1328
79700,CANTARRANAS,TAMASOPO,36,1329
79700,CENTENARIO,TAMASOPO,36,1329
79700,CENTRO,TAMASOPO,36,1329
79700,DEL SAGRADO CORAZON,TAMASOPO,36,1329
79700,EL CEPILLO,TAMASOPO,36,1329
79700,EL NACIMIENTO,TAMASOPO,36,1329
79700,EL PANTEON,TAMASOPO,36,1329
79700,EL TRAMPOLIN,TAMASOPO,36,1329
79700,TRANVIA,TAMASOPO,36,1329
79700,EL SAUCILLO,TAMASOPO,36,1330
79790,LA PALMA,TAMASOPO,36,1333
79700,SAN JOSE EL VIEJO (LA TIGRA),TAMASOPO,36,1335
79700,VEINTE DE NOVIEMBRE,TAMASOPO,36,1335
79208,DEL BOSQUE,TAMUIN,40,1445
79208,LAS GAVIOTAS,TAMUIN,40,1445
79208,LUIS DONALDO COLOSIO,TAMUIN,40,1445
79207,NUEVO TAMUIN,TAMUIN,40,1445
79207,PUEBLO NUEVO,TAMUIN,40,1445
79208,VALLE ALTO,TAMUIN,40,1445
79208,VISTA ALEGRE,TAMUIN,40,1445
79207,LA ESPERANZA,TAMUIN,40,1446
79207,NUEVO TAMUIN,TAMUIN,40,1446
79207,PUEBLO NUEVO,TAMUIN,40,1446
79205,INFONAVIT,TAMUIN,40,1447
79205,INFONAVIT,TAMUIN,40,1448
79206,JUAREZ,TAMUIN,40,1448
79205,LINDA VISTA,TAMUIN,40,1448
79206,MEDIA LUNA,TAMUIN,40,1448
79200,BOULEVARD,TAMUIN,40,1449
79206,JUAREZ,TAMUIN,40,1449
79205,LAS NORIAS,TAMUIN,40,1449
79205,LINDA VISTA,TAMUIN,40,1449
79205,MAGISTERIAL,TAMUIN,40,1449
79206,MEDIA LUNA,TAMUIN,40,1449
79206,RICARDO FLORES MAGON,TAMUIN,40,1449
79205,HIDALGO,TAMUIN,40,1450
79204,LOS PERICOS,TAMUIN,40,1450
79204,QUINTA DULCE,TAMUIN,40,1450
79200,CENTRO,TAMUIN,40,1451
79205,HIDALGO,TAMUIN,40,1451
79205,LINDA VISTA,TAMUIN,40,1451
79200,CENTRO,TAMUIN,40,1452
79205,LINDA VISTA,TAMUIN,40,1452
79200,CENTRO,TAMUIN,40,1453
79205,INFONAVIT,TAMUIN,40,1453
79202,VICTOR MANUEL SANTOS,TAMUIN,40,1453
79202,EL CAMPO,TAMUIN,40,1454
79200,LA TOMATERA,TAMUIN,40,1454
79202,MORELOS,TAMUIN,40,1454
79203,AMPLIACION LAS BRISAS,TAMUIN,40,1455
79203,AMPLIACION MIRASOL,TAMUIN,40,1455
79203,LAS BRISAS,TAMUIN,40,1455
79203,MIRASOL,TAMUIN,40,1455
79203,SALVADOR NAVA MARTINEZ,TAMUIN,40,1455
79214,AVECINADOS,TAMUIN,40,1456
79214,BARRANQUILLO,TAMUIN,40,1456
79214,CHARCOS DE ORIENTE,TAMUIN,40,1456
79214,EL BARRANQUILLO,TAMUIN,40,1456
79214,EL RETIRO,TAMUIN,40,1456
79211,GRANEROS DE SAN JORGE,TAMUIN,40,1456
79214,GRANEROS DE SAN JORGE,TAMUIN,40,1456
79214,HERMINIO SALAS GIL,TAMUIN,40,1456
79214,LAS BRISAS,TAMUIN,40,1456
79214,SAN JOSE DEL CAPULIN,TAMUIN,40,1456
79214,2 DE OCTUBRE,TAMUIN,40,1457
79214,AVECINADOS,TAMUIN,40,1457
79214,BENITO JUAREZ,TAMUIN,40,1457
79214,CHARCOS DE ORIENTE,TAMUIN,40,1457
79214,EL BARRANQUILLO,TAMUIN,40,1457
79214,EL RETIRO,TAMUIN,40,1457
79211,GRANEROS DE SAN JORGE,TAMUIN,40,1457
79214,HERMINIO SALAS GIL,TAMUIN,40,1457
79214,LAS BRISAS,TAMUIN,40,1457
79214,MIGUEL AZUA CAMARGO,TAMUIN,40,1457
79211,SAN FRANCISCO,TAMUIN,40,1457
79214,SAN JOSE DEL CAPULIN,TAMUIN,40,1457
79215,ALVARO OBREGON,TAMUIN,40,1458
79211,CAMPANICHAQUE,TAMUIN,40,1458
79215,CANDELARIA,TAMUIN,40,1458
79215,EL SAUCITO,TAMUIN,40,1458
79215,FRANCISCO JAVIER MINA,TAMUIN,40,1458
79215,JOSE DE LA CRUZ BLANCO,TAMUIN,40,1458
79215,NUEVO NARANJAL,TAMUIN,40,1458
79215,NUEVO TAMPACAN,TAMUIN,40,1458
79215,NUEVO TAMPATE,TAMUIN,40,1458
79215,NUEVO TEMPEMOCHE,TAMUIN,40,1458
79215,SAN FRANCISCO,TAMUIN,40,1458
79211,TEMPEMOCHE,TAMUIN,40,1458
79218,VELAZCO,TAMUIN,40,1459
79216,EL PUJAL,TAMUIN,40,1460
79216,LAS ARMAS,TAMUIN,40,1460
79216,NCPE EMILIANO ZAPATA,TAMUIN,40,1460
79216,NCPE LA CEIBA,TAMUIN,40,1460
79216,OTLAXHUACO,TAMUIN,40,1460
79216,PATRICIO,TAMUIN,40,1460
79220,PATRICIO 2,TAMUIN,40,1460
79216,PATRICIO 3,TAMUIN,40,1460
79210,ESTACION TAMUIN,TAMUIN,40,1462
79210,LA ESPERANZA,TAMUIN,40,1462
79210,NUEVO MILENIO,TAMUIN,40,1462
79225,EL AGUILA,TAMUIN,40,1463
79225,EL CENTINELA,TAMUIN,40,1463
79225,XOCHICUATLA,TAMUIN,40,1463
79224,AGUILILLAS,TAMUIN,40,1464
79224,AMPLIACION ZONA NORTE,TAMUIN,40,1464
79224,AVECINADOS,TAMUIN,40,1464
79224,LA CIENEGUITA,TAMUIN,40,1464
79224,LAZARO CARDENAS,TAMUIN,40,1464
79211,OBRERA,TAMUIN,40,1464
79224,RUIZ CORTINEZ I,TAMUIN,40,1464
79224,RUIZ CORTINEZ II,TAMUIN,40,1464
79224,SOTO Y GAMA,TAMUIN,40,1464
79224,VICENTE GUERRERO,TAMUIN,40,1464
79224,AQUILES SERDAN,TAMUIN,40,1465
79224,LA LIBERTAD,TAMUIN,40,1465
79224,LAZARO CARDENAS,TAMUIN,40,1465
79224,MANUEL AVILA CAMACHO,TAMUIN,40,1465
79224,MARCELINO GARCIA,TAMUIN,40,1465
79211,NUEVO PROGRESO,TAMUIN,40,1465
79224,VALERIO TRUJANO,TAMUIN,40,1465
79224,EL PORVENIR,TAMUIN,40,1466
79220,ESTACION LAS PALMAS,TAMUIN,40,1467
79220,ESTACION LAS PALMAS,TAMUIN,40,1468
79225,SAN JOSE DEL LIMON,TAMUIN,40,1469
79225,MANUEL AVILA CAMACHO,TAMUIN,40,1470
79220,EL PALMAR,TAMUIN,40,1471
79228,ANTIGUO TAMUIN,TAMUIN,40,1472
79202,MORELOS,TAMUIN,40,1472
79228,LA FORTALEZA,TAMUIN,40,1474
79204,LOS PERICOS,TAMUIN,40,1474
79225,AMPLIACION HUASTECOS,TAMUIN,40,1475
79225,HUASTECOS,TAMUIN,40,1475
79225,LA MARIPOSA,TAMUIN,40,1475
79225,LA UNION,TAMUIN,40,1475
79225,POTOSINOS,TAMUIN,40,1475
79225,TANGAMANGA,TAMUIN,40,1475
79226,NUEVO AHUACATITLA,TAMUIN,40,1476
79227,NUEVA PRIMAVERA,TAMUIN,40,1477
79229,TAMPACOY,TAMUIN,40,1478
79229,VENUSTIANO CARRANZA,TAMUIN,40,1479
79840,PROGRESO,TANQUIAN DE ESCOBEDO,42,1496
79840,TERRAPLEN,TANQUIAN DE ESCOBEDO,42,1496
79840,CENTRO,TANQUIAN DE ESCOBEDO,42,1497
79840,PROGRESO,TANQUIAN DE ESCOBEDO,42,1497
79840,TERRAPLEN,TANQUIAN DE ESCOBEDO,42,1497
79840,UNIDAD,TANQUIAN DE ESCOBEDO,42,1497
79840,CENTRO,TANQUIAN DE ESCOBEDO,42,1498
79840,FATIMA,TANQUIAN DE ESCOBEDO,42,1498
79840,ALTO DE LAS FLORES,TANQUIAN DE ESCOBEDO,42,1499
79840,CANO MEDINA,TANQUIAN DE ESCOBEDO,42,1499
79840,CENTRO,TANQUIAN DE ESCOBEDO,42,1499
79840,FATIMA,TANQUIAN DE ESCOBEDO,42,1499
79840,ALTO DE LAS FLORES,TANQUIAN DE ESCOBEDO,42,1500
79840,CENTRO,TANQUIAN DE ESCOBEDO,42,1500
79840,FATIMA,TANQUIAN DE ESCOBEDO,42,1500
79840,LA NORIA,TANQUIAN DE ESCOBEDO,42,1500
79849,BUENAVISTA,TANQUIAN DE ESCOBEDO,42,1501
79842,SAGRADA FAMILIA,TANQUIAN DE ESCOBEDO,42,1501
79841,TAMPICOL,TANQUIAN DE ESCOBEDO,42,1501
79840,TERRAPLEN,TANQUIAN DE ESCOBEDO,42,1501
79840,LAS LOMAS,TANQUIAN DE ESCOBEDO,42,1502
79846,EL CERRITO,TANQUIAN DE ESCOBEDO,42,1504
79840,PROGRESO,TANQUIAN DE ESCOBEDO,42,1506
79313,OJO DE AGUA DE TIERRA NUEVA,EL NARANJO,58,180
79313,EL LIMONAL,EL NARANJO,58,186
79314,EL SALTO DEL AGUA,EL NARANJO,58,187
79314,EL MECO,EL NARANJO,58,188
79303,LA PRESA,EL NARANJO,58,188
79303,HABITACIONAL,EL NARANJO,58,189
79303,LA ESPERANZA NORTE,EL NARANJO,58,189
79303,LA ESPERANZA SUR,EL NARANJO,58,189
79303,LA PRESA,EL NARANJO,58,189
79314,LAS GRANJAS EL NARANJO,EL NARANJO,58,189
79304,AZUCAREROS - INFONAVIT,EL NARANJO,58,190
79300,CENTRO,EL NARANJO,58,190
79304,EL PEDREGAL,EL NARANJO,58,190
79303,HABITACIONAL,EL NARANJO,58,190
79303,LA ESPERANZA SUR,EL NARANJO,58,190
79304,OBRERA,EL NARANJO,58,190
79304,PLAN DE SAN LUIS 2a ETAPA,EL NARANJO,58,190
79300,CENTRO,EL NARANJO,58,191
79304,EL PEDREGAL,EL NARANJO,58,191
79307,EL SABINITO PLAN DEL NARANJO,EL NARANJO,58,191
79305,LA ENCANTADA,EL NARANJO,58,191
79303,LA ESPERANZA SUR,EL NARANJO,58,191
79306,LAS BRISAS,EL NARANJO,58,191
79300,CENTRO,EL NARANJO,58,192
79306,EL NARANJITO,EL NARANJO,58,192
79305,LA BAHIA,EL NARANJO,58,192
79305,LA ENCANTADA,EL NARANJO,58,192
79306,LAS BRISAS,EL NARANJO,58,192
79305,LAS MARGARITAS,EL NARANJO,58,192
79305,ARBOLEDA,EL NARANJO,58,193
79306,EL NARANJITO,EL NARANJO,58,193
79305,LA ENCANTADA,EL NARANJO,58,193
79306,LA HUERTA,EL NARANJO,58,193
79306,LAS BRISAS,EL NARANJO,58,193
79306,SAN FRANCISCO,EL NARANJO,58,193
79306,SAN JOSE,EL NARANJO,58,193
79315,EL SABINITO,EL NARANJO,58,194
79315,EL PLATANITO,EL NARANJO,58,195
79315,MAGUEY DE ORIENTE,EL NARANJO,58,195
79316,KILOMETRO 42,EL NARANJO,58,204
79316,MINAS VIEJAS,EL NARANJO,58,205
79317,MAITINEZ,EL NARANJO,58,212
79317,CHARCOS DE ORIENTE,EL NARANJO,58,213
79306,CARLOS JONGUITUD BARRIOS,EL NARANJO,58,219
79303,LA ESPERANZA SUR,EL NARANJO,58,219
79306,LAS BRISAS,EL NARANJO,58,219
78116,EL ROSARIO,SAN LUIS POTOSI,28,773
78110,EL TABACAL,SAN LUIS POTOSI,28,773
78816,GEOVILLAS DE SAN LUIS,SAN LUIS POTOSI,28,773
78116,JARDINES DE MARIA CECILIA,SAN LUIS POTOSI,28,773
78117,LA ANGOSTURA,SAN LUIS POTOSI,28,773
78116,MARAVILLAS,SAN LUIS POTOSI,28,773
78116,MARIA CECILIA,SAN LUIS POTOSI,28,773
78116,PLAN PONCIANO ARRIAGA,SAN LUIS POTOSI,28,773
78116,PRIVADA MARIA CECILIA,SAN LUIS POTOSI,28,773
78110,RINCONADA DE MARIA CECILIA,SAN LUIS POTOSI,28,773
78116,SAN ANGELIN III,SAN LUIS POTOSI,28,773
78116,SANTA ROSALIA,SAN LUIS POTOSI,28,773
78116,SIN NOMBRE,SAN LUIS POTOSI,28,773
78117,SIN NOMBRE,SAN LUIS POTOSI,28,773
78116,VILLAS DE SANTIAGO,SAN LUIS POTOSI,28,773
78110,VILLAS DEL AJUSCO,SAN LUIS POTOSI,28,773
78108,CAMINO REAL,SAN LUIS POTOSI,28,774
78108,IMPERIO AZTECA,SAN LUIS POTOSI,28,774
78116,JARDINES DEL RIO,SAN LUIS POTOSI,28,774
78138,LA CRUZ,SAN LUIS POTOSI,28,774
78138,LA CRUZ (SANTA ROSA),SAN LUIS POTOSI,28,774
78110,LAS FLORES,SAN LUIS POTOSI,28,774
78116,LAS TORRES,SAN LUIS POTOSI,28,774
78116,LAS TRANCAS,SAN LUIS POTOSI,28,774
78138,LORETTO RESIDENCIAL,SAN LUIS POTOSI,28,774
78116,LOS PINOS,SAN LUIS POTOSI,28,774
78116,PLAN DE AYALA (EL ARENAL),SAN LUIS POTOSI,28,774
78116,PLAN PONCIANO ARRIAGA,SAN LUIS POTOSI,28,774
78116,PROLETARIA FLORENCIO MEDRANO MEDEROS,SAN LUIS POTOSI,28,774
78110,RINCONADA LA HERRADURA I- II,SAN LUIS POTOSI,28,774
78116,SAUZALITO,SAN LUIS POTOSI,28,774
78116,VILLAS DE SANTIAGO,SAN LUIS POTOSI,28,774
78116,VILLAS DEL SAUCE,SAN LUIS POTOSI,28,774
78116,VILLAS DEL SAUZALITO,SAN LUIS POTOSI,28,774
78142,ANDALUCIA,SAN LUIS POTOSI,28,776
78142,CANTERIAS,SAN LUIS POTOSI,28,776
78142,EL CIELO RESIDENCIAL,SAN LUIS POTOSI,28,776
78143,EL CIELO RESIDENCIAL II,SAN LUIS POTOSI,28,776
78100,EL MILAGRO,SAN LUIS POTOSI,28,776
78142,EL TERREMOTO,SAN LUIS POTOSI,28,776
78433,ESPERANZA,SAN LUIS POTOSI,28,776
78142,JARDINES DEL ECUESTRE,SAN LUIS POTOSI,28,776
78142,LOS GALLARDO,SAN LUIS POTOSI,28,776
78100,LOS TULES,SAN LUIS POTOSI,28,776
78142,LOS VARGAS,SAN LUIS POTOSI,28,776
78142,MARIA BONITA,SAN LUIS POTOSI,28,776
78142,MATAMORITOS,SAN LUIS POTOSI,28,776
78142,MATAMOROS,SAN LUIS POTOSI,28,776
78142,MIRAFLORES,SAN LUIS POTOSI,28,776
78142,PARAISO RDCIAL EL CIELO,SAN LUIS POTOSI,28,776
78430,PIQUITO DE ORO,SAN LUIS POTOSI,28,776
78142,PIQUITO DE ORO,SAN LUIS POTOSI,28,776
78142,REAL DE PEÑASCO,SAN LUIS POTOSI,28,776
78112,RICARDO FLORES MAGON,SAN LUIS POTOSI,28,776
78433,SANTO TOMAS,SAN LUIS POTOSI,28,776
78142,TERCERA CHICA,SAN LUIS POTOSI,28,776
78142,TERCERA GRANDE,SAN LUIS POTOSI,28,776
78100,TORRES DE SAN FRANCISCO,SAN LUIS POTOSI,28,776
78143,TRES CANTOS,SAN LUIS POTOSI,28,776
78100,VILLA ESPERANZA,SAN LUIS POTOSI,28,776
78103,VILLA MARIA,SAN LUIS POTOSI,28,776
78116,RINCONADAS,SAN LUIS POTOSI,28,777
78116,SAN ANGELIN,SAN LUIS POTOSI,28,777
78116,SAUZALITO,SAN LUIS POTOSI,28,777
78110,VILLAS DEL SAUCITO I,SAN LUIS POTOSI,28,777
78116,RINCONADAS,SAN LUIS POTOSI,28,778
78116,SAN ANGELIN,SAN LUIS POTOSI,28,778
78115,SANTA ROSA,SAN LUIS POTOSI,28,778
78116,SAUZALITO,SAN LUIS POTOSI,28,778
78110,VILLAS DEL SAUCITO I,SAN LUIS POTOSI,28,778
78413,2DO PLAN DE SAN LUIS,SAN LUIS POTOSI,28,779
78413,CONDADO DEL SAUZAL,SAN LUIS POTOSI,28,779
78129,EL ROSEDAL,SAN LUIS POTOSI,28,779
78413,FUENTES DEL SAUCE,SAN LUIS POTOSI,28,779
78413,JARDINES DEL SAUZAL,SAN LUIS POTOSI,28,779
78120,LA FORESTAL,SAN LUIS POTOSI,28,779
78130,LOS LIMONES,SAN LUIS POTOSI,28,779
78130,LOS LIMONES 2A SECCION,SAN LUIS POTOSI,28,779
78130,SALAZARES,SAN LUIS POTOSI,28,779
78129,SAN ANGEL,SAN LUIS POTOSI,28,779
78129,SAN ANGEL 2A Y 3A SECCION,SAN LUIS POTOSI,28,779
78413,SAN ANGELIN II,SAN LUIS POTOSI,28,779
78115,SANTA ROSA,SAN LUIS POTOSI,28,779
78413,SIN NOMBRE,SAN LUIS POTOSI,28,779
78130,VALLE ESCONDIDO,SAN LUIS POTOSI,28,779
78129,VILLAS DEL ROSEDAL,SAN LUIS POTOSI,28,779
78120,WENCESLAO VICTORIA SOTO,SAN LUIS POTOSI,28,779
78110,DIVISION DEL NORTE,SAN LUIS POTOSI,28,780
78129,SAN ANGEL,SAN LUIS POTOSI,28,780
78116,SAUZALITO,SAN LUIS POTOSI,28,780
78108,CERRADA LOS ANGELES,SAN LUIS POTOSI,28,781
78110,DEL SAUCE,SAN LUIS POTOSI,28,781
78108,EL OASIS,SAN LUIS POTOSI,28,781
78114,EL SAUZ,SAN LUIS POTOSI,28,781
78100,EMILIANO ZAPATA,SAN LUIS POTOSI,28,781
78108,HUACHILES I,SAN LUIS POTOSI,28,781
78108,IMPERIO AZTECA,SAN LUIS POTOSI,28,781
78138,LA CRUZ,SAN LUIS POTOSI,28,781
78110,LUCIO CABAÑAS,SAN LUIS POTOSI,28,781
78108,MARIA AMELIA,SAN LUIS POTOSI,28,781
78100,MARTIRES DE LA REVOLUCION,SAN LUIS POTOSI,28,781
78116,SAUZALITO,SAN LUIS POTOSI,28,781
78114,VILLAS DEL ROBLE,SAN LUIS POTOSI,28,781
78110,VIVE RESIDENCIAL,SAN LUIS POTOSI,28,781
78140,INDUSTRIAL AVIACION,SAN LUIS POTOSI,28,782
78010,PEDROZA,SAN LUIS POTOSI,28,782
78100,PRIV SANTA RITA,SAN LUIS POTOSI,28,782
78142,TERCERA CHICA,SAN LUIS POTOSI,28,782
78100,VILLA GOLONDRINAS,SAN LUIS POTOSI,28,782
78114,EL SAUZ,SAN LUIS POTOSI,28,783
78100,LAS PIÑAS,SAN LUIS POTOSI,28,783
78100,MARTIRES DE LA REVOLUCION,SAN LUIS POTOSI,28,783
78100,TANGAMANGA II-LAS ARBOLEDAS TANGAMANGA,SAN LUIS POTOSI,28,783
78110,DIVISION DEL NORTE,SAN LUIS POTOSI,28,784
78100,LAS PIÑAS,SAN LUIS POTOSI,28,784
78110,DIVISION DEL NORTE,SAN LUIS POTOSI,28,785
78129,SAN ANGEL,SAN LUIS POTOSI,28,785
78129,SAN ANGEL 2A Y 3A SECCION,SAN LUIS POTOSI,28,785
78115,SANTA ROSA,SAN LUIS POTOSI,28,785
78110,SAUCITO,SAN LUIS POTOSI,28,785
78129,EL ROSEDAL,SAN LUIS POTOSI,28,786
78130,SALAZARES,SAN LUIS POTOSI,28,786
78129,SAN ANGEL,SAN LUIS POTOSI,28,786
78129,SAN ANGEL 2A Y 3A SECCION,SAN LUIS POTOSI,28,786
78110,SAUCITO,SAN LUIS POTOSI,28,786
78129,VILLAS DEL ROSEDAL,SAN LUIS POTOSI,28,786
78129,SAN ANGEL 2A Y 3A SECCION,SAN LUIS POTOSI,28,788
78129,PRIV HERMOSA,SAN LUIS POTOSI,28,789
78110,RESIDENCIAL VILLERIAS,SAN LUIS POTOSI,28,789
78129,SAN ANGEL 1A SECCION,SAN LUIS POTOSI,28,789
78129,SAN ANGEL 2A Y 3A SECCION,SAN LUIS POTOSI,28,789
78110,SAN HUBERTO,SAN LUIS POTOSI,28,789
78110,SAUCITO,SAN LUIS POTOSI,28,789
78110,VILLAS DEL SAUCITO,SAN LUIS POTOSI,28,789
78110,DIVISION DEL NORTE,SAN LUIS POTOSI,28,790
78110,SAUCITO,SAN LUIS POTOSI,28,790
78015,CAMPESINA,SAN LUIS POTOSI,28,791
78143,RESIDENCIAL VALLE AZTECA,SAN LUIS POTOSI,28,791
78142,RINCONADA DEL PARQUE,SAN LUIS POTOSI,28,791
78120,TERCERA CHICA,SAN LUIS POTOSI,28,791
78142,TERCERA GRANDE,SAN LUIS POTOSI,28,791
78142,2a PRIV LAS MORENAS,SAN LUIS POTOSI,28,792
78142,3a PRIV LAS MORENAS,SAN LUIS POTOSI,28,792
78142,ECUESTRE,SAN LUIS POTOSI,28,792
78100,EL PEÑOL,SAN LUIS POTOSI,28,792
78200,FRAMBOYANES,SAN LUIS POTOSI,28,792
78140,NORTE,SAN LUIS POTOSI,28,792
78010,PEDROZA,SAN LUIS POTOSI,28,792
78142,PRIV LOS ENCINOS,SAN LUIS POTOSI,28,792
78142,SAN SEBASTIAN,SAN LUIS POTOSI,28,792
78120,TERCERA CHICA,SAN LUIS POTOSI,28,792
78142,TERCERA GRANDE,SAN LUIS POTOSI,28,792
78010,VILLAS DE LA VICTORIA,SAN LUIS POTOSI,28,792
78110,PRIV JARDINES DEL BOSQUE,SAN LUIS POTOSI,28,793
78140,RETORNOS,SAN LUIS POTOSI,28,793
78110,SAUCITO,SAN LUIS POTOSI,28,793
78110,VALLE VERDE,SAN LUIS POTOSI,28,793
78110,VILLAS DEL SAUCITO,SAN LUIS POTOSI,28,793
78220,JACARANDAS-SAN GERARDO,SAN LUIS POTOSI,28,794
78120,LA FORESTAL,SAN LUIS POTOSI,28,794
78130,MORELOS,SAN LUIS POTOSI,28,794
78130,RURAL ATLAS,SAN LUIS POTOSI,28,794
78110,SAN HUBERTO,SAN LUIS POTOSI,28,794
78130,MORELOS,SAN LUIS POTOSI,28,795
78130,RDCIAL SAN MIGUEL,SAN LUIS POTOSI,28,795
78130,RURAL ATLAS,SAN LUIS POTOSI,28,795
78130,CIRCUITO RINCONADA DEL MEZQUITAL,SAN LUIS POTOSI,28,796
78130,HACIENDA DEL MEZQUITAL,SAN LUIS POTOSI,28,796
78130,LOMAS DEL MEZQUITAL,SAN LUIS POTOSI,28,796
78130,MORELOS,SAN LUIS POTOSI,28,796
78130,SONATA RESIDENCIAL,SAN LUIS POTOSI,28,796
78137,VALLE DEL TECNOLOGICO,SAN LUIS POTOSI,28,796
78139,LAS JULIAS,SAN LUIS POTOSI,28,797
78130,LOMAS DEL MEZQUITAL,SAN LUIS POTOSI,28,797
78137,VALLE DEL TECNOLOGICO,SAN LUIS POTOSI,28,797
78180,FRACCIONAMIENTO VILLA SAN AGUSTIN,SAN LUIS POTOSI,28,798
78180,IMMSA,SAN LUIS POTOSI,28,798
78110,LOS ARRAYANES,SAN LUIS POTOSI,28,798
78180,MORALES,SAN LUIS POTOSI,28,798
78140,RETORNOS,SAN LUIS POTOSI,28,799
78149,SANTA INES,SAN LUIS POTOSI,28,799
78140,TORRES DE MEXICO,SAN LUIS POTOSI,28,799
78220,JACARANDAS (VALLE DE LOS CEDROS),SAN LUIS POTOSI,28,800
78140,RETORNOS,SAN LUIS POTOSI,28,800
78140,INDUSTRIAL AVIACION,SAN LUIS POTOSI,28,801
78140,RETORNOS,SAN LUIS POTOSI,28,801
78140,INDUSTRIAL AVIACION,SAN LUIS POTOSI,28,802
78140,RETORNOS,SAN LUIS POTOSI,28,802
78110,VILLAS DEL SAUCITO,SAN LUIS POTOSI,28,802
78220,JACARANDAS (VALLE DE LOS CEDROS),SAN LUIS POTOSI,28,803
78140,LAS GRANJAS,SAN LUIS POTOSI,28,803
78146,LOMAS DEL CAMINO,SAN LUIS POTOSI,28,803
78144,LOMAS DEL RIO 2a SECCION,SAN LUIS POTOSI,28,803
78146,LOS NARANJOS,SAN LUIS POTOSI,28,803
78146,TECNOLOGICO (LOMAS DEL TECNOLOGICO - VALLE DE LOS CEDROS),SAN LUIS POTOSI,28,803
78146,TECNOLOGICO II (LOMAS DEL TECNOLOGICO - VALLE DE LOS CEDROS),SAN LUIS POTOSI,28,803
78140,TORRES DE MEXICO,SAN LUIS POTOSI,28,803
78137,VALLE DEL TECNOLOGICO,SAN LUIS POTOSI,28,804
78139,BOSQUE DE JACARANDAS,SAN LUIS POTOSI,28,805
78130,CARLOS SALINAS DE GORTARI,SAN LUIS POTOSI,28,805
78139,CASANOVA,SAN LUIS POTOSI,28,805
78130,EL MEZQUITAL,SAN LUIS POTOSI,28,805
78136,HACIENDA DE SANTIAGO,SAN LUIS POTOSI,28,805
78136,JARDINES DE JACARANDAS,SAN LUIS POTOSI,28,805
78139,LA GLORIA,SAN LUIS POTOSI,28,805
78139,LAS JULIAS,SAN LUIS POTOSI,28,805
78150,LOMAS DEL MEZQUITAL,SAN LUIS POTOSI,28,805
78180,MORALES,SAN LUIS POTOSI,28,805
78114,PASEO DE LAS ARBOLEDAS (ARBOLEDAS DE JACARANDAS),SAN LUIS POTOSI,28,805
78137,PRIVADAS DEL ARROYO,SAN LUIS POTOSI,28,805
78136,RINCONADA MINERVA JACARANDAS,SAN LUIS POTOSI,28,805
78150,VALLE CAMPESTRE,SAN LUIS POTOSI,28,805
78142,VALLE DE SAN JOAQUIN,SAN LUIS POTOSI,28,805
78137,VALLE DEL TECNOLOGICO,SAN LUIS POTOSI,28,805
78137,VILLAS DE JACARANDAS,SAN LUIS POTOSI,28,805
78140,INDUSTRIAL AVIACION,SAN LUIS POTOSI,28,806
78140,INDUSTRIAL AVIACION,SAN LUIS POTOSI,28,807
78142,3a PRIV LAS MORENAS,SAN LUIS POTOSI,28,808
78030,COLONIAL 20 DE NOVIEMBRE,SAN LUIS POTOSI,28,808
78030,ESTACION DEL RIO,SAN LUIS POTOSI,28,808
